AugAssign,TARGET,Var_ans
IfExp,BODY,Const_Yes
Var_temp,CTX,Load
HumanEval_135,HAS_DOCSTRING,Doc_Create_a_function_wh
Const_Return 2^n modulo p ...,VALUE,Val_Return 2^n modulo p ...
Func_median,NAME,Val_median
BinOp,LEFT,Var_a
Compare,LEFT,Var_state
Func_valid_date,BODY,Expr
BinOp,RIGHT,Const_10
Var_sym,ID,Val_sym
Module,BODY,Func_has_close_elements
List,ELTS,Const_o
Func_strange_sort_list,BODY,Assign
Var_neg,CTX,Store
Subscript,VALUE,Var_string
Lambda,ARGS,arguments
Var_times,CTX,Store
Expr,VALUE,Const_Return the largest p...
Compare,OPS,Lt
AugAssign,TARGET,Var_even_palindrome_count
Func_starts_one_ends,BODY,Return
Func_next_smallest,ARGS,arguments
Var_new_arr,ID,Val_new_arr
Var_s0,CTX,Load
Compare,COMPARATORS,Const_
arguments,ARGS,Arg_p
Module,BODY,Func_multiply
Func_triangle_area,BODY,Assign
Func_even_odd_palindrome,NAME,Val_even_odd_palindrome
Module,BODY,Func_right_angle_triangle
Func_next_smallest,BODY,Return
Call,ARGS,Var_S1
Doc_Given_a_positive_int,IMPLEMENTED_BY,Func_even_odd_palindrome
HumanEval_39,HAS_DOCSTRING,Doc_prime_fib_returns_n-
Func_even_odd_palindrome,BODY,Expr
Func_greatest_common_divisor,BODY,While
Func_is_sorted,ARGS,arguments
Var_need,ID,Val_need
keyword,VALUE,Lambda
Func_fruit_distribution,BODY,Expr
Assign,TARGETS,Var_num
Func_check_if_last_char_is_a_letter,NAME,Val_check_if_last_char_i...
List,ELTS,Var_elem2
Var_ns,ID,Val_ns
BinOp,RIGHT,Var_base
Var_expression,CTX,Store
Func_is_multiply_prime,BODY,Expr
Doc_You_are_given_a_stri,IMPLEMENTED_BY,Func_is_happy
Arg_string,ARG,Val_string
Func_below_threshold,ARGS,arguments
Func_factorize,BODY,Return
Tuple,ELTS,Const_Neptune
Call,ARGS,Var_lis
Dict,VALUES,Const_0
Var_word,ID,Val_word
Const_     Given the lengt...,VALUE,Val_     Given the lengt...
Return,VALUE,Const_YES
Attribute,VALUE,Var_list1
List,ELTS,Const_5
Arg_substring,ANNOTATION,Var_str
Attribute,ATTR,Val_hexdigest
Var_var,ID,Val_var
Func_sort_numbers,BODY,Expr
Const_B+,VALUE,Val_B+
Func_count_upper,NAME,Val_count_upper
Func_has_close_elements,RETURNS,Var_bool
Call,FUNC,Var_float
Compare,LEFT,Var_n
Func_concatenate,RETURNS,Var_str
Func_prod_signs,BODY,Assign
Func_find_zero,BODY,Expr
Func_specialFilter,BODY,Return
Call,FUNC,Var_ord
Func_sum_squares,BODY,Import
Func_triangle_area,BODY,If
BinOp,LEFT,Const_the number of odd el...
While,TEST,UnaryOp
Doc_You_are_given_two_in,IMPLEMENTED_BY,Func_intersection
Func_can_arrange,BODY,While
Assign,TARGETS,Var_denom
Tuple,ELTS,Const_Venus
Compare,OPS,Eq
Func_incr_list,BODY,Return
Var_mean,CTX,Load
Var_n,ID,Val_n
BinOp,LEFT,Var_power
Var_distance,CTX,Store
Var_div,CTX,Load
Func_fib,ARGS,arguments
Module,BODY,Func_separate_paren_groups
Func_search,ARGS,arguments
Tuple,ELTS,Const_B
Var_temp,CTX,Store
Doc_This_function_takes_,IMPLEMENTED_BY,Func_sort_even
Func_isPrime,ARGS,arguments
Func_will_it_fly,BODY,Return
Func_fib,BODY,Return
Func_smallest_change,BODY,Expr
ListComp,ELT,Subscript
Func_check_if_last_char_is_a_letter,BODY,Assign
Func_order_by_points,BODY,Func_digits_sum
arguments,ARGS,Arg_guess
Dict,KEYS,Const_five
Slice,UPPER,Var_beginning_of_suffix
Var_coeff,CTX,Store
Doc_solve_HumanEval_99,IMPLEMENTED_BY,Func_closest_integer
BinOp,OP,FloorDiv
AugAssign,VALUE,Var_base
Func_isPrime,BODY,Return
Tuple,ELTS,Var_odd_palindrome_count
Call,ARGS,Var_S2
Doc_Given_an_array_of_no,IMPLEMENTED_BY,Func_sort_array
Func_make_palindrome,BODY,While
alias,NAME,Val_List
Tuple,ELTS,Var_x
HumanEval_23,HAS_DOCSTRING,Doc_Return_length_of_giv
Func_car_race_collision,BODY,Expr
Func_has_close_elements,BODY,Expr
Func_vowels_count,ARGS,arguments
Func_decode_cyclic,NAME,Val_decode_cyclic
Compare,COMPARATORS,Const_0.7
If,BODY,For
Var_ceil,ID,Val_ceil
Doc_Out_of_list_of_strin,IMPLEMENTED_BY,Func_longest
Func_even_odd_palindrome,BODY,Func_is_palindrome
Expr,VALUE,Const_     In this Kata yo...
Call,ARGS,Var_year
Compare,LEFT,Var_char
Compare,LEFT,Var_e
Arg_values,ANNOTATION,Subscript
Func_prime_fib,NAME,Val_prime_fib
comprehension,ITER,Subscript
Module,BODY,Func_check_if_last_char_is_a_letter
Assign,TARGETS,Var_letter_grade
Var_start,CTX,Load
Var_lis,CTX,Store
Expr,VALUE,Const_You will be given th...
AugAssign,OP,Mod
HumanEval_22,HAS_DOCSTRING,Doc_Filter_given_list_of
Tuple,ELTS,Var_elem
HumanEval_138,HAS_DOCSTRING,Doc_Evaluate_whether_the
Var_abs,ID,Val_abs
Compare,OPS,NotIn
Module,BODY,Func_words_in_sentence
Doc_Implement_the_functi,IMPLEMENTED_BY,Func_f
AugAssign,TARGET,Var_fact_i
arguments,ARGS,Arg_date
Func_largest_divisor,BODY,Expr
IfExp,ORELSE,BinOp
Func_even_odd_count,BODY,For
For,ITER,Var_strings
Compare,LEFT,Var_letter
While,BODY,If
Const_e,VALUE,Val_e
Module,BODY,Func_encode
Func_prod_signs,BODY,If
Const_ Concatenate list of...,VALUE,Val_ Concatenate list of...
BinOp,LEFT,Var_r
Func_string_xor,NAME,Val_string_xor
Assign,TARGETS,Var_squared
Var_bool,ID,Val_bool
Compare,COMPARATORS,Var_x
UnaryOp,OPERAND,Var_num
Func_is_palindrome,BODY,For
Return,VALUE,BinOp
Module,BODY,Func_x_or_y
Func_find_closest_elements,ARGS,arguments
Call,ARGS,Var_str
arguments,ARGS,Arg_n
Const_Y,VALUE,Val_Y
Expr,VALUE,Const_     In this task yo...
Var_check,CTX,Load
Var_end,CTX,Load
Arg_delimeter,ANNOTATION,Var_int
AugAssign,TARGET,Var_idx
Func_find_closest_elements,BODY,Return
Func_is_happy,BODY,Expr
Doc_Task_____We_are_give,IMPLEMENTED_BY,Func_reverse_delete
Var_s,ID,Val_s
Assign,TARGETS,Var_out
Func_unique,ARGS,arguments
AugAssign,VALUE,Call
For,TARGET,Var_arr
Attribute,VALUE,Var_odd_collatz
Func_histogram,BODY,Assign
Call,ARGS,Var_game
Attribute,VALUE,Var_results
AugAssign,TARGET,Var_begin
While,BODY,While
HumanEval_93,HAS_DOCSTRING,Doc_Write_a_function_tha
Doc_Write_a_function_cou,IMPLEMENTED_BY,Func_count_nums
Doc_Input_to_this_functi,IMPLEMENTED_BY,Func_parse_music
Subscript,VALUE,Var_n
Func_even_odd_count,NAME,Val_even_odd_count
Func_largest_prime_factor,ARGS,arguments
Func_all_prefixes,BODY,For
Compare,COMPARATORS,Const_1.3
ListComp,GENERATORS,comprehension
Func_any_int,BODY,Expr
Var_all,CTX,Load
Func_largest_prime_factor,BODY,Return
Arg_planet2,ARG,Val_planet2
Func_solve,ARGS,arguments
Var_planet1,CTX,Load
Doc_Return_only_positive,IMPLEMENTED_BY,Func_get_positive
Func_largest_prime_factor,BODY,Func_is_prime
Func_intersection,BODY,Return
Func_int_to_mini_roman,BODY,While
Func_string_to_md5,BODY,Return
Func_solve,BODY,Return
HumanEval_144,HAS_DOCSTRING,Doc_Your_task_is_to_impl
Compare,COMPARATORS,Var_threshold
Assign,TARGETS,Var_new_lst
Arg_operand,ARG,Val_operand
Var_List,ID,Val_List
Call,ARGS,Var_array
Doc_solve_HumanEval_119,IMPLEMENTED_BY,Func_match_parens
Module,BODY,Func_do_algebra
Var_group,CTX,Load
Func_simplify,BODY,Return
Doc_Write_a_function_tha,IMPLEMENTED_BY,Func_sorted_list_sum
Module,BODY,Func_sorted_list_sum
Call,ARGS,Var_char
For,BODY,Expr
Expr,VALUE,Const_The Brazilian factor...
Assign,TARGETS,Var_odd_digits
Module,BODY,Func_simplify
Var_planet1_index,ID,Val_planet1_index
Func_compare_one,ARGS,arguments
Func_even_odd_count,BODY,Assign
Func_unique,BODY,Expr
Var_p,ID,Val_p
Subscript,VALUE,Var_array
BinOp,LEFT,Var_idx
BinOp,OP,Pow
Var_sentences,CTX,Store
Var_zip,ID,Val_zip
arguments,ARGS,Arg_j
Func_closest_integer,BODY,Return
Assign,TARGETS,Var_sorted_array
Module,BODY,Func_monotonic
BinOp,RIGHT,Const_ng 
Func_encode_cyclic,BODY,Assign
Doc_Return_median_of_ele,IMPLEMENTED_BY,Func_median
Call,ARGS,Var_letter
Func_make_palindrome,RETURNS,Var_str
BinOp,LEFT,Var_begin
BinOp,LEFT,Var_p
Assign,TARGETS,Var_special_fact
Try,HANDLERS,ExceptHandler
Var_elem2,ID,Val_elem2
List,ELTS,Const_a
Attribute,ATTR,Val_append
Var_planet2,CTX,Load
Module,BODY,Func_rescale_to_unit
Const_     You're a hungry...,VALUE,Val_     You're a hungry...
Func_count_nums,BODY,Func_digits_sum
Func_histogram,BODY,If
Const_n the str,VALUE,Val_n the str
Var_begin,CTX,Store
Call,ARGS,Var_ret
Const_[.?!]\s*,VALUE,Val_[.?!]\s*
Const_ Given a positive fl...,VALUE,Val_ Given a positive fl...
Return,VALUE,Compare
Var_letter,CTX,Store
Var_max,ID,Val_max
HumanEval_19,HAS_DOCSTRING,Doc_Input_is_a_space-del
Module,BODY,Func_largest_prime_factor
Var_temp_a,ID,Val_temp_a
Func_longest,BODY,Expr
Func_all_prefixes,BODY,Assign
Func_prime_fib,BODY,Expr
Func_rounded_avg,BODY,For
Const_Change numerical bas...,VALUE,Val_Change numerical bas...
Var_state,ID,Val_state
Var_decimal,ID,Val_decimal
Var_sentences,ID,Val_sentences
Const_Mercury,VALUE,Val_Mercury
Func_hex_key,BODY,For
Tuple,ELTS,Const_Mars
Compare,LEFT,Subscript
GeneratorExp,ELT,Compare
Func_fizz_buzz,BODY,Expr
Func_f,ARGS,arguments
ListComp,ELT,Var_i
Var_power,ID,Val_power
Call,ARGS,Var_ch
Doc_Given_a_positive_int,IMPLEMENTED_BY,Func_starts_one_ends
Arg_strings,ARG,Val_strings
arguments,ARGS,Arg_planet2
Func_xor,NAME,Val_xor
Var_st,CTX,Store
Const_ From a list of inte...,VALUE,Val_ From a list of inte...
Var_closest_pair,ID,Val_closest_pair
IfExp,BODY,BinOp
Func_pairs_sum_to_zero,NAME,Val_pairs_sum_to_zero
Arg_xs,ARG,Val_xs
Var_var,CTX,Load
Var_numbers,CTX,Load
Var_list1,ID,Val_list1
Const_),VALUE,Val_)
Compare,COMPARATORS,Var_planet2_index
arguments,ARGS,Arg_lst2
Doc_Task_____Write_a_fun,IMPLEMENTED_BY,Func_digitSum
Call,KEYWORDS,keyword
Func_x_or_y,BODY,Expr
For,BODY,AugAssign
Var_encode_cyclic,ID,Val_encode_cyclic
Doc_remove_vowels_is_a_f,IMPLEMENTED_BY,Func_remove_vowels
BinOp,LEFT,Var_c
BinOp,RIGHT,Var_int_digit
Call,ARGS,Var_ns
Var_e2,ID,Val_e2
Module,BODY,Func_is_prime
Doc_Filter_an_input_list,IMPLEMENTED_BY,Func_filter_by_substring
Doc_Given_an_array_arr_o,IMPLEMENTED_BY,Func_maximum
Func_parse_music,BODY,Return
Attribute,VALUE,Var_ans
comprehension,TARGET,Var_c
Const_     returns encoded...,VALUE,Val_     returns encoded...
Expr,VALUE,Const_Return median of ele...
Const_You are given a stri...,VALUE,Val_You are given a stri...
Var_max_sum,CTX,Store
Expr,VALUE,Const_     takes as input ...
Var_largest,CTX,Load
Func_Strongest_Extension,BODY,Return
Var_strong,ID,Val_strong
Var_odd,ID,Val_odd
Func_anti_shuffle,BODY,Expr
Func_filter_by_substring,RETURNS,Subscript
Func_is_bored,BODY,Expr
Var_n,CTX,Load
Func_filter_integers,NAME,Val_filter_integers
Const_     Given list of i...,VALUE,Val_     Given list of i...
Func_rounded_avg,BODY,Assign
Expr,VALUE,Const_ Return a string con...
Var_upper,ID,Val_upper
Func_mean_absolute_deviation,BODY,Expr
Func_split_words,ARGS,arguments
Doc_Imagine_a_road_that',IMPLEMENTED_BY,Func_car_race_collision
Var_music_string,ID,Val_music_string
Func_change_base,BODY,While
Func_hex_key,BODY,Assign
AugAssign,OP,Mult
Call,FUNC,Var_round
Func_is_sorted,BODY,For
Func_words_in_sentence,BODY,Assign
Expr,VALUE,Const_Your task is to impl...
Doc_solve_HumanEval_157,IMPLEMENTED_BY,Func_right_angle_triangle
BinOp,LEFT,Const_18
Module,BODY,Func_all_prefixes
Func_anti_shuffle,NAME,Val_anti_shuffle
Var_max_number,CTX,Load
Const_     There are eight...,VALUE,Val_     There are eight...
Call,ARGS,Subscript
BinOp,RIGHT,Var_mean
Arg_prefix,ARG,Val_prefix
Arg_n,ARG,Val_n
Var_fib,CTX,Load
Compare,COMPARATORS,Var_m
Subscript,VALUE,Var_sym
Const_Implement a function...,VALUE,Val_Implement a function...
Doc_solve_HumanEval_72,IMPLEMENTED_BY,Func_will_it_fly
Doc_Given_an_array_of_in,IMPLEMENTED_BY,Func_minSubArraySum
Const_Evaluate whether the...,VALUE,Val_Evaluate whether the...
Var_my_val,ID,Val_my_val
Var_word,CTX,Store
Assign,TARGETS,Var_evens
Func_filter_by_substring,BODY,Expr
BinOp,LEFT,Const_db
Func_decode_shift,ARGS,arguments
Var_d,ID,Val_d
Var_min_index,ID,Val_min_index
Var_st,ID,Val_st
Subscript,VALUE,Subscript
HumanEval_139,HAS_DOCSTRING,Doc_The_Brazilian_factor
Func_below_threshold,BODY,For
Lambda,BODY,Tuple
Var_l1,ID,Val_l1
Var_y,ID,Val_y
Var_test,CTX,Load
alias,NAME,Val_Any
Assign,TARGETS,Var_sum_value
Attribute,ATTR,Val_replace
Compare,COMPARATORS,Const_2
Attribute,VALUE,Var_d
IfExp,ORELSE,Const_None
Func_bf,NAME,Val_bf
Call,FUNC,Var_list
Func_check,BODY,Return
List,ELTS,Const_X
Func_common,BODY,Return
"Doc_""Given_an_array_repr",IMPLEMENTED_BY,Func_pluck
Call,FUNC,Var_range
Const_XL,VALUE,Val_XL
Module,BODY,Func_fibfib
HumanEval_64,HAS_DOCSTRING,Doc_Add_more_test_cases.
UnaryOp,OPERAND,Call
arguments,ARGS,Arg_array
BinOp,LEFT,Var_k
Call,FUNC,Var_max
Func_is_nested,BODY,Expr
Arg_l,ANNOTATION,Var_list
Module,BODY,Func_anti_shuffle
Var_text,CTX,Load
Func_sum_to_n,NAME,Val_sum_to_n
Func_string_xor,RETURNS,Var_str
Func_file_name_check,BODY,Expr
Var_oprt,CTX,Load
Const_ For a given list of...,VALUE,Val_ For a given list of...
Var_brackets,ID,Val_brackets
Var_temp,ID,Val_temp
Assign,VALUE,BinOp
Module,BODY,Func_find_zero
Assign,TARGETS,Var_strong
Func_fibfib,ARGS,arguments
Const_Given a string repre...,VALUE,Val_Given a string repre...
IfExp,ORELSE,Const_False
AugAssign,TARGET,Var_div
Dict,VALUES,Const_5
Var_s1,CTX,Load
Arg_arr,ARG,Val_arr
Module,BODY,Func_circular_shift
Compare,LEFT,Var_l1
Assign,TARGETS,Var_check
Const_(,VALUE,Val_(
Const_It is the last week ...,VALUE,Val_It is the last week ...
Func_get_row,NAME,Val_get_row
Func_is_simple_power,BODY,While
Const_True,VALUE,Val_True
Lambda,BODY,Compare
Expr,VALUE,Const_ For a given number ...
Const_sum_to_n is a functi...,VALUE,Val_sum_to_n is a functi...
Func_get_closest_vowel,ARGS,arguments
Var_groups,CTX,Store
Var_dic,ID,Val_dic
Call,ARGS,Const_B-
Const_12,VALUE,Val_12
Var_pat,CTX,Store
Var_tuple,CTX,Load
Func_derivative,BODY,Return
Func_remove_duplicates,ARGS,arguments
Var_frq,CTX,Store
Return,VALUE,Var_s
Assign,VALUE,Const_upper
BinOp,LEFT,Var_max_number
Func_remove_duplicates,BODY,Return
Assign,TARGETS,Var_cnt
Return,VALUE,Var_min_sum
Var_digit,CTX,Load
BinOp,LEFT,Var_prod
Assign,TARGETS,Var_max_sum
Tuple,ELTS,Var_oprn
Expr,VALUE,Const_You have to write a ...
Attribute,ATTR,Val_ceil
Assign,VALUE,Const_1
Module,BODY,Func_how_many_times
Func_encode,ARGS,arguments
Var_total,ID,Val_total
Func_fib4,BODY,Expr
Var_ans,CTX,Load
If,TEST,Var_is_prime
Func_is_simple_power,BODY,If
Func_encode,BODY,Return
Doc_Return_True_if_all_n,IMPLEMENTED_BY,Func_below_threshold
AugAssign,TARGET,Var_odd_palindrome_count
Var_summation,CTX,Store
Func_select_words,BODY,Expr
AugAssign,TARGET,Var_x
Arg_grid,ARG,Val_grid
Const_     You will be giv...,VALUE,Val_     You will be giv...
Func_tri,ARGS,arguments
Module,BODY,Func_tri
Arg_prefix,ANNOTATION,Var_str
BinOp,RIGHT,Var_a
Const_ For a given number ...,VALUE,Val_ For a given number ...
Compare,COMPARATORS,Const_10
Subscript,VALUE,Var_List
Func_is_palindrome,NAME,Val_is_palindrome
UnaryOp,OPERAND,Var_numbers
Func_sort_third,BODY,Return
Func_make_a_pile,BODY,Expr
Func_tri,BODY,Return
Expr,VALUE,Const_     Given the lengt...
Doc_Filter_an_input_list,IMPLEMENTED_BY,Func_filter_by_prefix
Subscript,CTX,Load
Func_correct_bracketing,BODY,Return
Func_largest_prime_factor,BODY,For
Arg_b,ANNOTATION,Var_int
Const_D-,VALUE,Val_D-
Func_max_element,BODY,For
Var_a,ID,Val_a
Func_isPrime,NAME,Val_isPrime
Compare,COMPARATORS,Var_w
Const_txt,VALUE,Val_txt
Call,ARGS,Var_substring
Subscript,SLICE,Var_str
Func_decimal_to_binary,BODY,Return
Var_x,CTX,Load
Var_a,CTX,Store
Func_rolling_max,BODY,For
Func_prime_length,BODY,Return
Func_factorize,BODY,While
Func_remove_vowels,BODY,Return
Module,BODY,Func_split_words
Func_pluck,BODY,Return
Const_abcdefghijklmnopqrst...,VALUE,Val_abcdefghijklmnopqrst...
Var_result,CTX,Load
Call,ARGS,Const_-
Assign,VALUE,Const_start
Doc_sum_to_n_is_a_functi,IMPLEMENTED_BY,Func_sum_to_n
Const_Your task is to impl...,VALUE,Val_Your task is to impl...
HumanEval_156,HAS_DOCSTRING,Doc_Given_a_positive_int
Var_digits_sum,ID,Val_digits_sum
Module,BODY,Func_maximum
BinOp,LEFT,Var_x
Var_Any,ID,Val_Any
Call,ARGS,Const_C-
Func_digits,BODY,For
UnaryOp,OPERAND,Var_arr
Func_filter_by_prefix,RETURNS,Subscript
Func_count_upper,BODY,Expr
Module,BODY,Func_is_equal_to_sum_even
Func_int_to_mini_roman,BODY,Expr
List,ELTS,Var_n
comprehension,TARGET,Var_x
For,ITER,Subscript
Compare,COMPARATORS,Const_)
Tuple,ELTS,Call
Const_db,VALUE,Val_db
Func_valid_date,BODY,Return
HumanEval_7,HAS_DOCSTRING,Doc_Filter_an_input_list
Func_string_sequence,BODY,Expr
Func_add_elements,ARGS,arguments
Func_encrypt,BODY,Assign
arguments,ARGS,Arg_word
Const_Saturn,VALUE,Val_Saturn
BinOp,LEFT,Var_elem
Compare,LEFT,Var_j
Func_add_elements,BODY,Return
Attribute,VALUE,Var_fact
Var_planet2_index,CTX,Store
Call,ARGS,Var_planet2
Var_running_max,CTX,Store
Const_IV,VALUE,Val_IV
BinOp,LEFT,Var_product
Tuple,ELTS,Const_0
comprehension,TARGET,Var_elem
For,ITER,Var_opening_bracket_index
HumanEval_53,HAS_DOCSTRING,Doc_Add_two_numbers_x_an
Var_hashlib,ID,Val_hashlib
Func_separate_paren_groups,ARGS,arguments
Slice,STEP,Const_3
Func_do_algebra,ARGS,arguments
Var_maxlen,CTX,Store
Func_total_match,BODY,Expr
Compare,COMPARATORS,Call
Arg_s0,ARG,Val_s0
List,ELTS,Var_e
Expr,VALUE,Const_ Return list of all ...
Assign,TARGETS,Var_vowels
Func_numerical_letter_grade,BODY,Assign
Func_f,BODY,For
Func_move_one_ball,BODY,For
arguments,ARGS,Arg_delimeter
Dict,KEYS,Const_3
Func_compare,NAME,Val_compare
Var_elem,CTX,Load
Const_ Out of list of stri...,VALUE,Val_ Out of list of stri...
Const_This function takes ...,VALUE,Val_This function takes ...
Expr,VALUE,Const_Return maximum eleme...
HumanEval_112,HAS_DOCSTRING,Doc_Task_____We_are_give
Func_below_threshold,NAME,Val_below_threshold
HumanEval_67,HAS_DOCSTRING,"Doc_In_this_task,_you_wi"
Assign,TARGETS,Var_maxx
IfExp,ORELSE,Var_b
Var_planet1_index,CTX,Store
Func_digitSum,ARGS,arguments
Tuple,ELTS,Var_int
Const_3.0,VALUE,Val_3.0
Func_digits,BODY,Assign
Const_-,VALUE,Val_-
Var_remaining,CTX,Load
Func_digitSum,BODY,Return
Func_starts_one_ends,NAME,Val_starts_one_ends
Var_isPrime,CTX,Load
Var_base,CTX,Load
Func_minSubArraySum,BODY,Expr
Call,FUNC,Var_encode_cyclic
If,BODY,Expr
Compare,COMPARATORS,Const_.5
Assign,TARGETS,Var_odd_collatz
Func_count_distinct_characters,ARGS,arguments
Doc_You_are_given_a_list,IMPLEMENTED_BY,Func_next_smallest
Var_squared,CTX,Store
Assign,TARGETS,Var_results
Var_oprt,ID,Val_oprt
Var_len,ID,Val_len
Expr,VALUE,Const_     Create a functi...
Var_o,CTX,Load
Return,VALUE,BoolOp
For,ORELSE,Return
arguments,ARGS,Arg_z
Func_count_distinct_characters,BODY,Return
arguments,ARGS,Arg_x
Func_parse_paren_group,BODY,For
Func_Strongest_Extension,BODY,For
Func_do_algebra,BODY,Expr
Func_pairs_sum_to_zero,BODY,For
ListComp,ELT,Tuple
Var_min_sum,CTX,Store
Var_sentence,CTX,Store
Call,ARGS,Var_q
BinOp,RIGHT,Const_.
Func_largest_prime_factor,NAME,Val_largest_prime_factor
Var_prod,ID,Val_prod
Var_w,CTX,Load
arguments,ARGS,Arg_remaining
Compare,COMPARATORS,Const_7
Doc_pairs_sum_to_zero_ta,IMPLEMENTED_BY,Func_pairs_sum_to_zero
Call,ARGS,Var_st
Compare,OPS,GtE
Const_D+,VALUE,Val_D+
Subscript,VALUE,Var_sorted_array
Call,ARGS,Var_j
Arg_q,ARG,Val_q
Func_find_zero,BODY,Return
HumanEval_54,HAS_DOCSTRING,Doc_Check_if_two_words_h
Attribute,ATTR,Val_lower
Doc_Given_a_positive_int,IMPLEMENTED_BY,Func_digits
Doc_Return_list_of_prime,IMPLEMENTED_BY,Func_factorize
Assign,TARGETS,Var_center
Subscript,VALUE,Var_q
arguments,ARGS,Arg_game
Module,BODY,Func_get_closest_vowel
Func_truncate_number,BODY,Expr
HumanEval_62,HAS_DOCSTRING,Doc_xs_represent_coeffic
Tuple,ELTS,Var_sum_value
Var_parse_paren_group,CTX,Load
Var_total,CTX,Load
HumanEval_141,HAS_DOCSTRING,Doc_Create_a_function_wh
Var_f,CTX,Store
Var_switch,CTX,Load
Func_move_one_ball,BODY,Assign
Const_X,VALUE,Val_X
Var_center,CTX,Store
Const_aeiouAEIOU,VALUE,Val_aeiouAEIOU
Doc_For_a_given_number_n,IMPLEMENTED_BY,Func_largest_divisor
Const_500,VALUE,Val_500
Call,ARGS,Var_z
Var_temp_a,CTX,Store
Var_current_string,CTX,Store
Attribute,VALUE,Const_
Var_operand,CTX,Load
Arg_text,ANNOTATION,Var_str
Var_isinstance,ID,Val_isinstance
Module,BODY,Func_max_element
Doc_Write_a_function_tha,IMPLEMENTED_BY,Func_prime_length
Func_has_close_elements,BODY,Return
Assign,TARGETS,Var_depth
Compare,LEFT,Var_evens
Var_odd_palindrome_count,ID,Val_odd_palindrome_count
HumanEval_123,HAS_DOCSTRING,Doc_Given_a_positive_int
Func_common,BODY,For
Dict,KEYS,Const_o
Var_t,CTX,Store
Var_area,ID,Val_area
Doc_From_a_given_list_of,IMPLEMENTED_BY,Func_rolling_max
Func_encrypt,NAME,Val_encrypt
Var_my_arr,CTX,Load
Expr,VALUE,Const_     Given a list of...
Func_intersection,BODY,If
Arg_number,ANNOTATION,Var_float
Arg_a,ANNOTATION,Var_str
BinOp,RIGHT,Const_1.0
For,ITER,Var_l1
Var_list1,CTX,Store
Func_tri,NAME,Val_tri
If,BODY,AugAssign
Compare,LEFT,Var_current_depth
Func_match_parens,ARGS,arguments
Const_A simple program whi...,VALUE,Val_A simple program whi...
arguments,ARGS,Arg_number
Var_count_digit,CTX,Load
Var_range,CTX,Load
Return,VALUE,Var_fact
Var_upper,CTX,Store
Var_Tuple,CTX,Load
Const_one,VALUE,Val_one
Call,ARGS,Var_int
Func_is_happy,BODY,Return
BinOp,RIGHT,Var_begin
BinOp,RIGHT,Var_p
Func_is_simple_power,ARGS,arguments
List,ELTS,Const_8
Doc_Return_sorted_unique,IMPLEMENTED_BY,Func_common
Func_minPath,NAME,Val_minPath
Compare,OPS,LtE
Const_Six,VALUE,Val_Six
Const_ Return length of gi...,VALUE,Val_ Return length of gi...
BinOp,OP,Mult
BinOp,LEFT,Var_num
Expr,VALUE,Const_This function takes ...
Var_sym,CTX,Load
Tuple,ELTS,Var_oprt
Func_choose_num,BODY,Return
BinOp,LEFT,Var_m
Call,FUNC,Var_enumerate
Compare,COMPARATORS,Var_arr
Assign,TARGETS,Var_planet1_index
Func_is_prime,ARGS,arguments
Assign,TARGETS,Var_s
Assign,TARGETS,Var_planet_names
Var_set,CTX,Load
Const_     Given two lists...,VALUE,Val_     Given two lists...
Call,FUNC,Var_poly
Const_97,VALUE,Val_97
Module,BODY,Func_special_factorial
Func_is_prime,BODY,Return
Func_any_int,BODY,Return
HumanEval_76,HAS_DOCSTRING,Doc_Your_task_is_to_writ
Tuple,CTX,Store
Doc_solve_HumanEval_125,IMPLEMENTED_BY,Func_split_words
Var_l2,CTX,Load
Compare,LEFT,Var_e1
arguments,ARGS,Arg_xs
Var_vowels_replace,CTX,Store
Dict,KEYS,Const_5
Var_ord,ID,Val_ord
For,ITER,Var_l
HumanEval_9,HAS_DOCSTRING,Doc_From_a_given_list_of
Arg_brackets,ANNOTATION,Var_str
Expr,VALUE,Const_Given a positive int...
Func_get_closest_vowel,BODY,For
Var_values,ID,Val_values
Func_maximum,BODY,Return
Var_day,CTX,Store
Module,BODY,Func_sum_squares
Var_smallest,CTX,Load
Func_cycpattern_check,ARGS,arguments
Call,ARGS,Var_evens
Compare,COMPARATORS,Const_y
Expr,VALUE,Const_Task     Write a fun...
Doc_You'll_be_given_a_st,IMPLEMENTED_BY,Func_is_bored
Compare,LEFT,BinOp
HumanEval_113,HAS_DOCSTRING,Doc_Given_a_list_of_stri
Var_number,CTX,Store
HumanEval_80,HAS_DOCSTRING,Doc_You_are_given_a_stri
comprehension,ITER,Var_vowels
Func_right_angle_triangle,NAME,Val_right_angle_triangle
Func_median,BODY,Expr
Module,BODY,Func_same_chars
Compare,LEFT,Var_cnt
Func_intersperse,BODY,For
arguments,ARGS,Arg_txt
Dict,KEYS,Const_zero
Func_triples_sum_to_zero,BODY,For
HumanEval_69,HAS_DOCSTRING,Doc_solve_HumanEval_69
Func_sum_squares,BODY,Assign
Compare,LEFT,Var_max_sum
Subscript,VALUE,Var_evens
Func_exchange,BODY,For
Var_length,CTX,Load
While,TEST,Var_lst
Var_num,ID,Val_num
Expr,VALUE,Const_You are given 2 word...
Module,BODY,Func_largest_smallest_integers
Doc_Add_more_test_cases.,IMPLEMENTED_BY,Func_vowels_count
Var_idx2,CTX,Store
HumanEval_52,HAS_DOCSTRING,Doc_Return_True_if_all_n
